Brand,Year,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner,Selling_Price
Volkswagen,2018,10.48,111933,CNG,Dealer,Automatic,0,2.41
Tata,2008,7.66,260151,Petrol,Individual,Manual,0,0.46
Honda,2009,8.31,247708,Diesel,Individual,Automatic,1,0.61
Toyota,2013,11.93,196421,Petrol,Dealer,Automatic,0,1.56
Ford,2025,8.75,15253,Petrol,Individual,Manual,0,6.76
Maruti,2014,7.66,180402,Petrol,Individual,Automatic,2,1.02
Hyundai,2017,9.91,127653,Petrol,Dealer,Manual,3,1.86
Hyundai,2022,8.23,64445,Petrol,Dealer,Manual,1,4.03
Hyundai,2013,8.55,189138,Petrol,Individual,Manual,0,0.99
Skoda,2020,14.38,105651,Petrol,Individual,Manual,0,3.95
Volkswagen,2025,11.95,5006,Petrol,Dealer,Manual,0,10.45
Tata,2010,7.51,257873,Petrol,Individual,Manual,2,0.56
Volkswagen,2025,9.69,3913,Diesel,Dealer,Manual,0,9.24
Volkswagen,2022,10.01,54926,Diesel,Dealer,Manual,0,5.61
Skoda,2021,13.5,82961,Petrol,Individual,Automatic,1,4.95
Renault,2008,6.03,271751,Diesel,Individual,Automatic,0,0.4
Mahindra,2008,13.7,272326,Petrol,Dealer,Manual,0,0.9
Tata,2013,7.12,192467,Petrol,Individual,Manual,0,0.89
Toyota,2013,15.46,195011,Diesel,Dealer,Manual,0,2.12
Volkswagen,2019,11.72,100769,Diesel,Dealer,Manual,0,3.45
Hyundai,2022,8.7,65660,CNG,Individual,Manual,2,3.01
Skoda,2023,11.08,51162,CNG,Dealer,Automatic,0,6.25
Skoda,2025,12.84,15782,Diesel,Dealer,Manual,0,11.63
Skoda,2009,12.07,264451,Petrol,Individual,Manual,0,0.81
Tata,2010,8.23,226933,Diesel,Individual,Manual,2,0.63
Hyundai,2008,10.46,268318,Diesel,Dealer,Automatic,1,0.8
Honda,2025,8.36,19641,Petrol,Dealer,Manual,2,6.52
Hyundai,2008,10.57,273528,Petrol,Dealer,Manual,1,0.68
Toyota,2017,12.14,135051,Petrol,Dealer,Manual,1,2.44
Volkswagen,2015,9.59,161035,Petrol,Dealer,Manual,1,1.49
Maruti,2015,8.4,164487,Petrol,Dealer,Automatic,3,1.28
Toyota,2021,16.93,63979,Petrol,Individual,Manual,0,6.6
Maruti,2014,8.2,176595,Petrol,Dealer,Manual,0,1.22
Ford,2019,8.17,115417,Petrol,Dealer,Automatic,1,2.39
Skoda,2013,10.74,192823,Petrol,Dealer,Manual,1,1.27
Hyundai,2008,9.34,266927,Petrol,Individual,Automatic,0,0.58
Skoda,2016,11.53,149535,Diesel,Dealer,Manual,0,2.26
Skoda,2024,11.16,21510,Diesel,Dealer,Manual,0,8.58
Mahindra,2017,11.14,131050,Petrol,Dealer,Automatic,1,2.49
Hyundai,2022,7.79,63752,Petrol,Dealer,Automatic,0,4.38
Maruti,2009,7.24,248433,Petrol,Dealer,Manual,0,0.59
Maruti,2024,7.3,19420,Petrol,Dealer,Manual,0,5.59
Toyota,2018,16.92,116643,Diesel,Dealer,Manual,0,4.16
Maruti,2014,8.09,187185,Petrol,Individual,Manual,2,0.95
Mahindra,2019,11.46,113839,Petrol,Dealer,Automatic,1,3.29
Mahindra,2016,12.48,150213,Petrol,Dealer,Manual,0,2.46
Renault,2012,8.28,205514,Petrol,Individual,Manual,2,0.75
Tata,2014,7.26,176907,Petrol,Individual,Manual,1,0.9
Maruti,2009,6.3,253059,Diesel,Individual,Manual,0,0.43
Renault,2020,8.17,92078,Diesel,Dealer,Manual,2,2.38
Hyundai,2009,8.29,255779,Diesel,Individual,Manual,0,0.59
Skoda,2022,11.23,49240,Petrol,Individual,Automatic,0,5.97
Toyota,2014,16.44,185460,Diesel,Dealer,Automatic,2,2.41
Tata,2025,7.88,14970,Petrol,Dealer,Manual,1,6.15
Toyota,2012,15.94,211532,CNG,Dealer,Automatic,0,1.73
Honda,2021,9.77,81533,Petrol,Dealer,Manual,0,3.82
Tata,2010,7.34,238436,Petrol,Dealer,Manual,0,0.65
Maruti,2019,8.34,102759,Diesel,Dealer,Manual,0,2.32
Renault,2009,6.16,248551,Diesel,Dealer,Automatic,2,0.45
Maruti,2010,7.1,238813,Petrol,Dealer,Automatic,0,0.66
Ford,2024,10.99,18504,Petrol,Dealer,Manual,0,8.07
Toyota,2019,16.16,92287,Diesel,Dealer,Manual,0,4.78
Mahindra,2008,12.67,261030,Petrol,Dealer,Automatic,1,0.84
Maruti,2017,8.47,142131,Diesel,Individual,Manual,0,1.8
Ford,2013,7.84,200343,Petrol,Dealer,Manual,2,0.83
Hyundai,2022,10.56,57185,Diesel,Individual,Manual,0,5.29
Volkswagen,2020,10.15,93238,Petrol,Dealer,Manual,0,3.58
Ford,2020,8.84,100247,Petrol,Dealer,Manual,0,3.06
Tata,2013,6.45,183375,Petrol,Dealer,Manual,1,0.77
Honda,2022,10.47,59491,Diesel,Individual,Manual,0,5.06
Ford,2019,7.67,116836,Petrol,Dealer,Manual,0,1.99
Maruti,2010,6.01,240622,Diesel,Dealer,Automatic,1,0.53
Honda,2015,9.71,156110,Petrol,Individual,Manual,0,1.51
Skoda,2013,14.21,190462,Petrol,Individual,Automatic,0,1.69
Mahindra,2022,11.14,65024,Diesel,Dealer,Manual,3,4.47
Mahindra,2017,12.29,144578,Diesel,Dealer,Manual,0,2.91
Maruti,2024,6.26,9627,Petrol,Individual,Automatic,0,5.07
Skoda,2014,11.5,171829,Petrol,Dealer,Manual,1,1.69
Maruti,2012,7.38,201681,Petrol,Individual,Manual,0,0.8
Renault,2015,6.44,157743,Diesel,Individual,Manual,0,0.95
Skoda,2019,11.98,101587,Petrol,Dealer,Manual,0,3.24
Skoda,2016,12.41,152123,Petrol,Dealer,Manual,0,2.4
Hyundai,2014,7.98,182079,Petrol,Dealer,Automatic,0,1.34
Skoda,2011,14.41,232589,Petrol,Dealer,Manual,0,1.42
Mahindra,2024,12.43,42413,Diesel,Individual,Manual,1,8.01
Mahindra,2019,9.68,93251,Petrol,Individual,Manual,0,2.48
Tata,2017,7.4,128313,Diesel,Dealer,Manual,0,1.64
Skoda,2023,14.49,44570,Petrol,Dealer,Automatic,3,7.41
Volkswagen,2020,10.71,92766,CNG,Individual,Automatic,0,3.27
Maruti,2024,7.84,35856,Petrol,Dealer,Manual,2,4.6
Maruti,2010,7.4,245283,Petrol,Dealer,Manual,0,0.67
Tata,2018,7.67,126419,Diesel,Dealer,Manual,0,1.92
Hyundai,2016,8.76,156430,Petrol,Individual,Manual,2,1.35
Tata,2008,8.35,263074,CNG,Individual,Automatic,0,0.55
Volkswagen,2019,12.6,110594,CNG,Individual,Manual,3,2.49
Toyota,2024,11.93,23426,Diesel,Dealer,Manual,1,8.39
Toyota,2020,12.63,98785,Diesel,Dealer,Manual,0,4.16
Ford,2023,8.75,41847,Petrol,Individual,Automatic,0,5.08
Toyota,2009,12.8,251313,Diesel,Dealer,Manual,1,1.0
Renault,2015,6.64,163272,Petrol,Individual,Automatic,2,0.9
Mahindra,2009,13.19,242178,Petrol,Dealer,Manual,1,1.02
Volkswagen,2020,10.88,96733,Diesel,Dealer,Manual,0,3.6
Maruti,2019,6.55,112171,Diesel,Dealer,Manual,0,1.93
Maruti,2024,6.19,25763,Petrol,Dealer,Manual,0,4.33
Hyundai,2021,9.92,62058,CNG,Dealer,Manual,0,4.07
Tata,2023,7.18,56266,Petrol,Individual,Manual,1,3.53
Tata,2014,7.7,177688,Diesel,Dealer,Manual,0,1.09
Toyota,2010,12.82,235763,Diesel,Individual,Manual,3,0.92
Volkswagen,2012,9.53,213244,Diesel,Dealer,Manual,0,1.14
Tata,2018,8.73,124749,Diesel,Dealer,Automatic,0,2.29
Toyota,2025,17.16,24867,CNG,Dealer,Manual,0,14.23
Toyota,2022,17.39,62915,Diesel,Dealer,Manual,0,9.25
Maruti,2011,8.51,231712,Petrol,Individual,Manual,1,0.71
Mahindra,2015,9.41,163363,Diesel,Individual,Automatic,0,1.69
Mahindra,2010,9.53,234647,Diesel,Dealer,Manual,0,0.88
Tata,2016,6.7,155127,Diesel,Individual,Manual,0,1.21
Maruti,2020,6.71,90555,CNG,Individual,Manual,0,1.95
Maruti,2010,6.49,254016,Petrol,Dealer,Manual,0,0.58
Ford,2013,7.86,192999,CNG,Dealer,Automatic,0,1.06
Skoda,2016,13.39,131765,Diesel,Dealer,Manual,1,2.33
Volkswagen,2008,12.76,268004,Diesel,Individual,Manual,0,0.82
Honda,2017,9.41,134660,CNG,Dealer,Manual,1,1.77
Skoda,2022,10.88,56048,Diesel,Individual,Manual,2,4.5
Skoda,2008,12.65,273351,Diesel,Dealer,Manual,0,0.93
Ford,2024,9.1,38543,CNG,Dealer,Automatic,0,6.82
Ford,2013,8.72,207889,Petrol,Dealer,Automatic,0,1.14
Ford,2013,9.12,197142,Petrol,Individual,Automatic,0,1.2
Toyota,2014,14.27,172809,Diesel,Dealer,Manual,0,2.17
Tata,2020,6.65,93634,Diesel,Dealer,Automatic,1,2.27
Honda,2017,11.34,144682,Petrol,Individual,Automatic,3,1.84
Volkswagen,2017,12.59,134670,Petrol,Dealer,Manual,1,2.4
Tata,2022,7.22,63964,Petrol,Dealer,Automatic,1,3.55
Tata,2012,8.14,196560,Petrol,Individual,Manual,1,0.78
Tata,2009,9.18,251896,CNG,Dealer,Manual,2,0.6
Maruti,2011,7.61,217578,Diesel,Dealer,Manual,0,0.81
Renault,2024,8.28,43957,Petrol,Dealer,Automatic,0,6.32
Toyota,2014,17.48,180503,Petrol,Individual,Automatic,0,2.62
Maruti,2019,7.15,113576,Diesel,Individual,Manual,0,1.92
Tata,2010,8.45,254633,Petrol,Dealer,Manual,0,0.76
Ford,2021,10.75,77830,Diesel,Dealer,Automatic,0,4.94
Hyundai,2017,8.34,137827,Petrol,Dealer,Manual,0,1.74
Renault,2013,6.39,200183,Diesel,Dealer,Manual,2,0.79
Honda,2009,10.56,257130,Petrol,Individual,Automatic,0,0.84
Renault,2021,8.12,67953,Petrol,Individual,Manual,0,3.07
Maruti,2022,6.18,72953,Diesel,Dealer,Manual,0,3.12
Volkswagen,2013,10.62,200920,CNG,Individual,Manual,2,1.07
Mahindra,2021,11.62,83729,Diesel,Dealer,Manual,0,4.6
Honda,2018,8.5,121984,Diesel,Dealer,Manual,0,2.11
Maruti,2022,7.73,75213,CNG,Dealer,Manual,0,3.39
Ford,2013,8.88,202075,Diesel,Dealer,Manual,0,1.22
Renault,2018,5.96,123536,Diesel,Individual,Manual,0,1.35
Skoda,2019,10.8,99090,CNG,Dealer,Manual,0,2.71
Ford,2024,11.16,29788,CNG,Dealer,Manual,1,7.0
Hyundai,2017,9.36,130682,CNG,Dealer,Manual,2,1.64
Toyota,2015,13.44,161222,Petrol,Dealer,Manual,0,2.37
Renault,2024,6.84,37545,Diesel,Individual,Manual,0,4.34
Skoda,2024,12.63,27763,Diesel,Dealer,Manual,3,7.34
Honda,2020,11.79,76497,Petrol,Dealer,Automatic,0,4.34
Honda,2010,9.5,235379,Petrol,Individual,Manual,1,0.76
Honda,2019,10.45,102866,Diesel,Dealer,Manual,0,2.82
Renault,2012,7.79,205292,Petrol,Dealer,Manual,0,0.89
Honda,2010,10.41,257271,Diesel,Dealer,Manual,2,0.88
Hyundai,2008,7.92,264365,Diesel,Dealer,Automatic,0,0.61
Volkswagen,2012,10.9,213738,Diesel,Dealer,Manual,1,1.27
Hyundai,2022,9.73,53370,CNG,Dealer,Automatic,1,4.52
Maruti,2008,8.02,274411,Diesel,Individual,Manual,0,0.52
Renault,2008,7.57,271911,Petrol,Individual,Automatic,0,0.53
Toyota,2021,14.65,68734,Petrol,Dealer,Manual,0,6.64
Skoda,2021,13.73,82638,Petrol,Dealer,Manual,0,5.21
Honda,2022,8.25,63762,Diesel,Dealer,Manual,0,4.44
Maruti,2024,7.3,27692,Diesel,Dealer,Manual,0,5.3
Mahindra,2013,10.58,183015,Petrol,Dealer,Manual,2,1.13
Volkswagen,2012,11.54,217697,Diesel,Dealer,Manual,0,1.37
Honda,2014,9.32,178767,CNG,Dealer,Manual,2,1.16
Tata,2018,8.36,104510,Diesel,Dealer,Automatic,0,2.33
Skoda,2017,10.89,150659,Diesel,Dealer,Automatic,0,2.66
Mahindra,2019,11.42,107891,Diesel,Dealer,Manual,1,3.04
Skoda,2009,10.97,236145,CNG,Dealer,Manual,0,0.8
Mahindra,2021,12.59,82517,Diesel,Dealer,Manual,0,5.52
Honda,2022,8.48,68899,Petrol,Individual,Manual,0,3.64
Renault,2019,7.77,93288,Diesel,Dealer,Automatic,0,2.59
Mahindra,2014,12.03,179127,Diesel,Dealer,Manual,1,1.71
Toyota,2016,15.38,157086,Diesel,Dealer,Automatic,2,2.83
Honda,2014,10.65,179267,Petrol,Dealer,Manual,1,1.52
Mahindra,2011,11.71,223153,CNG,Dealer,Manual,0,1.11
Honda,2010,8.81,235303,Petrol,Dealer,Manual,0,0.76
Renault,2015,6.26,170749,Diesel,Individual,Manual,1,0.87
Mahindra,2022,13.22,44224,Diesel,Dealer,Manual,0,6.94
Skoda,2020,12.46,79402,Diesel,Individual,Manual,0,4.37
Renault,2008,7.68,265901,Petrol,Individual,Manual,0,0.45
Mahindra,2025,13.12,11089,Diesel,Dealer,Manual,0,11.37
Tata,2018,9.11,129320,Petrol,Individual,Manual,0,2.04
Mahindra,2012,10.13,198286,Petrol,Dealer,Automatic,0,1.28
Mahindra,2015,9.5,158422,Petrol,Dealer,Manual,1,1.58
Tata,2012,9.19,216393,Petrol,Dealer,Automatic,1,1.13
Maruti,2020,7.11,87984,CNG,Individual,Manual,1,1.85
Ford,2024,11.25,25862,Petrol,Dealer,Automatic,2,8.22
Honda,2025,9.99,14175,Petrol,Dealer,Manual,0,8.71
Skoda,2022,10.46,57494,Petrol,Individual,Manual,1,4.59
Ford,2014,8.61,189105,Petrol,Dealer,Manual,1,1.14
Volkswagen,2012,10.36,203482,Petrol,Individual,Manual,0,1.05
Skoda,2012,13.61,198524,Diesel,Dealer,Manual,0,1.69
Toyota,2015,14.29,162767,Diesel,Dealer,Manual,0,2.57
Volkswagen,2013,8.95,193456,CNG,Dealer,Manual,2,0.93
Hyundai,2022,9.68,56671,Diesel,Individual,Manual,0,4.81
Skoda,2015,12.81,178796,Diesel,Individual,Automatic,0,2.3
Renault,2017,7.69,127267,Petrol,Dealer,Manual,0,1.71
Hyundai,2008,9.61,273252,Petrol,Individual,Manual,3,0.52
Maruti,2016,7.07,142336,Diesel,Dealer,Automatic,3,1.16
Tata,2020,7.77,88417,Petrol,Individual,Manual,2,2.11
Maruti,2019,8.53,110810,Petrol,Dealer,Manual,0,2.53
Hyundai,2012,8.62,206831,Petrol,Individual,Manual,0,0.91
Maruti,2017,8.56,138795,Petrol,Dealer,Manual,0,1.79
Mahindra,2017,13.35,141592,Diesel,Dealer,Automatic,0,3.24
Honda,2013,8.33,190146,Petrol,Individual,Manual,3,0.8
Mahindra,2011,11.07,221563,Diesel,Dealer,Automatic,0,1.2
Tata,2010,8.43,237651,CNG,Dealer,Manual,1,0.66
Tata,2022,7.65,43632,Petrol,Individual,Manual,1,3.36
Mahindra,2022,13.14,60131,Petrol,Dealer,Automatic,0,7.27
Honda,2012,9.77,199084,Diesel,Dealer,Manual,1,1.09
Toyota,2024,13.2,22397,Petrol,Dealer,Manual,0,9.96
Renault,2010,7.71,245855,Petrol,Dealer,Manual,1,0.6
Maruti,2015,8.15,166653,Diesel,Dealer,Automatic,0,1.43
Skoda,2017,12.46,133581,Petrol,Dealer,Manual,0,2.78
Honda,2019,8.39,91534,Diesel,Individual,Manual,0,2.47
Skoda,2018,11.59,129692,Diesel,Individual,Automatic,2,2.46
Mahindra,2018,9.8,114033,Petrol,Individual,Manual,0,2.16
Tata,2013,7.99,195328,Petrol,Dealer,Automatic,1,1.1
Maruti,2014,6.34,177112,CNG,Dealer,Manual,2,0.81
Hyundai,2010,9.84,237076,Petrol,Dealer,Automatic,0,0.97
Renault,2008,7.71,271954,Diesel,Individual,Manual,1,0.45
Maruti,2025,7.26,18136,Petrol,Dealer,Manual,0,6.07
Maruti,2024,8.55,17175,CNG,Dealer,Manual,2,5.46
Volkswagen,2021,10.66,69559,Petrol,Individual,Manual,0,3.88
Toyota,2019,14.09,103545,Petrol,Dealer,Manual,0,4.08
Toyota,2022,13.81,64032,Petrol,Individual,Automatic,1,5.92
Honda,2015,11.84,174360,Diesel,Individual,Manual,1,1.74
Honda,2024,9.57,25972,Petrol,Individual,Automatic,0,6.76
Ford,2008,10.56,262687,Petrol,Individual,Automatic,2,0.63
Mahindra,2025,13.2,25472,CNG,Dealer,Automatic,1,10.76
Volkswagen,2013,9.04,198866,Diesel,Individual,Manual,0,1.12
Maruti,2013,6.35,201854,Diesel,Dealer,Automatic,0,0.87
Toyota,2022,17.43,74789,Diesel,Individual,Automatic,0,7.83
Mahindra,2010,12.71,258216,Petrol,Dealer,Manual,0,1.19
Toyota,2015,15.54,167845,Diesel,Individual,Manual,1,2.39
Maruti,2024,7.6,35046,Diesel,Individual,Manual,3,4.01
Skoda,2024,12.24,29958,Petrol,Dealer,Automatic,0,9.13
Volkswagen,2024,11.3,31468,Diesel,Dealer,Manual,0,8.62
Tata,2017,9.16,136624,CNG,Dealer,Manual,0,1.73
Renault,2015,8.37,172743,Diesel,Dealer,Automatic,0,1.61
Mahindra,2021,10.13,73547,CNG,Dealer,Manual,3,3.17
Maruti,2014,7.22,186433,Petrol,Dealer,Manual,3,0.92
Volkswagen,2018,12.96,114840,CNG,Dealer,Manual,2,2.57
Volkswagen,2014,12.09,179549,Petrol,Dealer,Manual,0,1.71
Maruti,2017,8.14,136548,Petrol,Individual,Manual,0,1.53
Skoda,2019,10.74,114065,Diesel,Individual,Manual,2,2.52
Skoda,2014,11.31,173834,Petrol,Dealer,Manual,1,1.61
Renault,2013,7.37,213110,Petrol,Dealer,Manual,0,1.02
Maruti,2017,7.52,134247,Petrol,Dealer,Automatic,0,1.71
Honda,2025,9.9,9913,Diesel,Dealer,Automatic,0,10.24
Honda,2013,11.14,186867,Diesel,Individual,Manual,0,1.26
Mahindra,2014,11.53,173782,Diesel,Individual,Automatic,0,1.78
Hyundai,2021,10.59,76516,Petrol,Dealer,Automatic,1,4.63
Maruti,2022,8.01,59874,CNG,Individual,Manual,0,3.18
Volkswagen,2016,12.43,143388,Petrol,Dealer,Manual,1,2.26
Ford,2010,8.95,245664,Petrol,Individual,Automatic,0,0.74
Maruti,2015,6.78,162404,Petrol,Dealer,Automatic,0,1.28
Tata,2013,7.3,199260,Petrol,Dealer,Automatic,2,0.84
Honda,2008,8.68,268476,Petrol,Dealer,Automatic,2,0.58
Honda,2010,9.52,254153,Diesel,Individual,Manual,2,0.69
Hyundai,2022,7.4,43044,Petrol,Individual,Manual,0,3.75
Mahindra,2021,12.17,57724,Diesel,Dealer,Manual,0,5.56
Renault,2008,7.26,253906,Petrol,Individual,Manual,0,0.48
Maruti,2013,6.68,201531,Petrol,Dealer,Automatic,0,0.93
Honda,2017,9.24,141406,Diesel,Individual,Manual,0,1.85
Mahindra,2020,11.01,84630,Petrol,Individual,Manual,3,2.72
Ford,2014,8.51,177679,Petrol,Individual,Manual,0,1.07
Ford,2013,11.04,195291,Diesel,Dealer,Manual,1,1.29
Renault,2023,7.31,31116,CNG,Dealer,Automatic,2,4.01
Tata,2014,8.81,192228,Diesel,Dealer,Manual,0,1.38
Volkswagen,2021,11.48,72119,Petrol,Dealer,Manual,0,4.9
Hyundai,2011,7.37,232734,Petrol,Individual,Manual,0,0.7
Mahindra,2018,12.95,116793,Petrol,Individual,Manual,0,2.79
Maruti,2013,6.18,191610,Petrol,Individual,Manual,0,0.7
Hyundai,2020,9.97,81671,Petrol,Individual,Manual,0,3.31
Mahindra,2012,12.24,224224,Petrol,Dealer,Manual,1,1.32
Mahindra,2016,10.75,150517,Petrol,Dealer,Manual,0,2.07
Ford,2018,7.81,114864,Petrol,Dealer,Automatic,0,1.94
Toyota,2014,15.66,188546,CNG,Dealer,Manual,0,2.2
Volkswagen,2016,12.82,152934,Petrol,Dealer,Manual,1,2.32
Tata,2012,9.23,202956,Diesel,Individual,Manual,0,0.94
Honda,2024,9.41,34935,Petrol,Dealer,Automatic,0,7.55
Toyota,2015,12.47,163612,Petrol,Individual,Manual,0,1.78
Honda,2019,11.13,106826,Petrol,Dealer,Manual,1,3.04
Hyundai,2009,10.34,249457,Diesel,Dealer,Manual,0,0.88
Mahindra,2024,11.64,29291,Diesel,Dealer,Manual,0,9.24
Skoda,2018,11.14,115705,Petrol,Dealer,Automatic,0,2.79
Volkswagen,2018,12.4,128100,Petrol,Dealer,Manual,0,2.89
Tata,2024,8.28,16315,CNG,Individual,Manual,0,5.6
Volkswagen,2017,10.07,135776,Petrol,Dealer,Manual,0,2.1
Toyota,2009,16.69,252764,Petrol,Individual,Automatic,0,1.29
Ford,2012,11.02,216556,Diesel,Dealer,Manual,0,1.28
Ford,2020,10.52,105140,Diesel,Dealer,Manual,0,3.33
Tata,2024,6.41,27566,Petrol,Individual,Manual,1,4.26
Honda,2017,9.45,140522,Diesel,Dealer,Manual,1,2.05
Honda,2013,9.6,206179,Diesel,Dealer,Automatic,0,1.36
Renault,2021,7.95,61278,Diesel,Dealer,Manual,0,3.82
Volkswagen,2010,11.22,238389,Petrol,Dealer,Manual,0,1.06
Hyundai,2024,7.51,48627,Petrol,Dealer,Manual,1,4.92
Maruti,2012,7.96,222110,Diesel,Dealer,Automatic,1,0.9
Volkswagen,2022,10.28,65765,Diesel,Dealer,Manual,1,5.13
Volkswagen,2023,11.56,56995,Petrol,Individual,Manual,1,5.55
Honda,2008,10.37,283205,Diesel,Dealer,Automatic,0,0.82
Honda,2018,9.66,126830,Diesel,Dealer,Manual,0,2.58
Ford,2014,8.46,177684,Petrol,Individual,Manual,0,1.06
Mahindra,2008,9.77,270509,Petrol,Dealer,Manual,0,0.63
Honda,2009,8.77,246406,Petrol,Dealer,Automatic,0,0.7
Renault,2019,7.32,98929,Diesel,Individual,Automatic,2,1.89
Honda,2020,9.63,88151,Diesel,Dealer,Manual,0,3.43
Honda,2022,8.79,50837,Petrol,Dealer,Manual,0,4.55
Renault,2012,6.46,197112,Petrol,Individual,Manual,0,0.7
Mahindra,2022,12.85,52498,Diesel,Individual,Manual,0,6.4
Mahindra,2013,12.03,197033,Petrol,Individual,Manual,0,1.44
Mahindra,2022,13.01,53521,Diesel,Dealer,Automatic,0,7.34
Honda,2017,10.27,151042,Petrol,Individual,Manual,0,1.95
Renault,2023,7.63,47168,CNG,Individual,Manual,1,3.87
Volkswagen,2008,11.56,266334,Diesel,Dealer,Automatic,1,0.77
Maruti,2017,8.48,121340,Petrol,Individual,Manual,0,1.61
Mahindra,2013,12.29,186007,Petrol,Individual,Manual,1,1.33
Renault,2015,7.51,166978,CNG,Dealer,Manual,0,1.18
Volkswagen,2012,12.67,208024,Petrol,Dealer,Manual,0,1.46
Ford,2024,9.45,35410,Petrol,Dealer,Automatic,1,7.19
Volkswagen,2023,9.33,35130,Diesel,Dealer,Manual,1,6.02
Maruti,2009,8.45,257734,CNG,Dealer,Manual,1,0.56
Toyota,2009,16.17,256209,Petrol,Individual,Manual,2,0.99
Tata,2014,6.7,170446,Petrol,Individual,Automatic,0,0.91
Maruti,2019,7.31,107023,Petrol,Dealer,Manual,0,2.11
Maruti,2013,7.15,190770,Petrol,Individual,Manual,2,0.73
Renault,2015,6.61,157234,Diesel,Dealer,Manual,0,1.06
Mahindra,2013,11.91,187208,Petrol,Dealer,Manual,0,1.58
Mahindra,2008,13.67,276999,Petrol,Individual,Manual,3,0.67
Volkswagen,2025,9.68,7169,CNG,Dealer,Manual,0,7.72
Skoda,2014,12.22,182372,Diesel,Dealer,Automatic,0,2.07
Mahindra,2021,13.32,83813,Diesel,Individual,Manual,0,5.04
Volkswagen,2022,10.08,60675,Diesel,Dealer,Manual,0,5.28
Renault,2015,7.85,161408,Diesel,Individual,Automatic,0,1.27
Tata,2021,6.58,73125,Petrol,Dealer,Manual,0,2.73
Maruti,2010,6.8,245245,Diesel,Individual,Automatic,0,0.59
Skoda,2016,13.28,158158,Diesel,Dealer,Manual,3,2.05
Tata,2022,8.51,57938,CNG,Individual,Manual,0,3.45
Mahindra,2020,9.82,93694,Petrol,Dealer,Manual,0,3.1
Toyota,2017,12.2,125876,Petrol,Dealer,Manual,1,2.44
Skoda,2018,11.88,113818,Diesel,Dealer,Manual,1,2.65
Mahindra,2018,12.83,99286,CNG,Dealer,Manual,2,2.83
Toyota,2018,15.84,119794,Petrol,Individual,Manual,1,3.1
Renault,2011,6.43,223234,Petrol,Dealer,Automatic,1,0.68
Toyota,2010,13.94,248128,Petrol,Dealer,Automatic,0,1.4
Mahindra,2011,10.18,230770,CNG,Dealer,Manual,0,1.0
Maruti,2018,7.63,119632,Diesel,Individual,Manual,2,1.48
Tata,2025,7.53,19737,Petrol,Dealer,Manual,1,6.27
Tata,2011,7.99,220156,Diesel,Dealer,Automatic,0,0.91
Maruti,2022,7.14,61372,Diesel,Dealer,Manual,0,3.82
Mahindra,2011,11.48,220222,Diesel,Dealer,Manual,0,1.18
Volkswagen,2010,9.28,224551,Diesel,Dealer,Manual,2,0.7
Hyundai,2020,8.64,79555,Petrol,Dealer,Automatic,0,3.14
Renault,2014,7.37,181447,Petrol,Dealer,Manual,1,1.01
Volkswagen,2023,10.92,34907,Diesel,Dealer,Manual,3,6.19
Renault,2013,7.51,192516,CNG,Dealer,Manual,1,0.8
Hyundai,2020,9.22,88306,Petrol,Dealer,Manual,0,3.03
Skoda,2012,14.32,199189,Diesel,Dealer,Automatic,0,1.71
Renault,2011,5.99,234347,Diesel,Individual,Manual,1,0.56
Renault,2019,6.66,114004,Diesel,Individual,Manual,0,1.78
Hyundai,2016,8.2,143103,Diesel,Dealer,Manual,0,1.59
Volkswagen,2010,11.49,237125,Petrol,Dealer,Manual,0,0.99
Renault,2013,7.2,201086,Petrol,Individual,Manual,1,0.8
Renault,2021,8.44,75785,Petrol,Individual,Automatic,3,2.67
Toyota,2008,14.35,280085,Petrol,Dealer,Manual,0,1.01
Toyota,2012,16.61,213879,Diesel,Dealer,Manual,0,2.04
Volkswagen,2017,9.16,126767,Petrol,Dealer,Manual,0,1.85
Volkswagen,2012,9.14,202599,Diesel,Individual,Manual,0,0.99
Renault,2017,8.28,138841,Petrol,Dealer,Manual,0,1.69
Ford,2009,10.09,252082,Diesel,Dealer,Manual,0,0.86
Toyota,2008,12.61,260989,Petrol,Dealer,Manual,1,0.8
Mahindra,2023,12.64,43338,Petrol,Individual,Automatic,1,6.66
Renault,2020,7.92,94264,Petrol,Individual,Manual,2,2.17
Tata,2023,7.45,49007,Petrol,Individual,Manual,1,4.05
Skoda,2024,13.42,26948,Petrol,Dealer,Manual,1,9.05
Volkswagen,2009,11.86,264167,Diesel,Dealer,Automatic,0,1.07
Honda,2020,9.09,85159,Diesel,Dealer,Manual,0,3.39
Ford,2012,9.79,218290,Petrol,Dealer,Automatic,1,1.21
Skoda,2022,13.29,64955,CNG,Dealer,Manual,1,6.08
Honda,2016,8.6,161960,Diesel,Dealer,Manual,0,1.64
Honda,2019,9.55,100113,Petrol,Individual,Manual,3,2.1
Maruti,2012,8.69,200232,CNG,Individual,Manual,3,0.67
Mahindra,2012,9.48,219467,Diesel,Dealer,Manual,0,1.09
Tata,2021,6.69,87333,Diesel,Dealer,Automatic,3,2.24
Mahindra,2020,10.39,93003,Diesel,Individual,Automatic,1,3.44
Honda,2018,8.52,120698,Petrol,Individual,Manual,0,1.83
Hyundai,2018,8.55,127580,Petrol,Dealer,Manual,2,1.78
Tata,2017,8.07,137685,Petrol,Dealer,Automatic,3,1.53
